timestamp, memory[node1]:1, memory[node2]:1, memory[node3]:1, memory[node4]:1, memory[node5]:1
1442860016000,1462.92736,1545.883648,1314.861056,1557.291008,1519.665152
1442860078000,1464.287232,1545.560064,1310.527488,1554.497536,1518.436352
1442860140000,1465.524224,1542.4512,1309.581312,1554.628608,1520.140288
1442860202000,1465.372672,1540.939776,1309.827072,1555.234816,1517.887488
1442860264000,1463.11168,1538.445312,1310.019584,1553.969152,1519.374336
1442860326000,1464.209408,1538.093056,1309.413376,1554.673664,1516.556288
1442860388000,1465.319424,1530.863616,1305.104384,1554.65728,1519.378432
1442860450000,1470.357504,1532.76416,1301.15584,1551.638528,1524.473856
1442860512000,1469.804544,1535.848448,1301.942272,1552.842752,1522.847744
1442860574000,1470.496768,1535.320064,1304.641536,1552.584704,1524.502528
1442860635000,1473.626112,1534.676992,1301.438464,1550.798848,1520.566272
1442860696000,1470.603264,1526.587392,1294.790656,1558.089728,1520.541696
1442860758000,1466.59328,1527.86944,1296.695296,1558.601728,1520.00512
1442860820000,1469.243392,1524.236288,1295.99488,1559.351296,1519.59552
1442860881000,1467.375616,1516.228608,1294.934016,1557.741568,1520.390144
1442860942000,1471.770624,1512.300544,1284.77184,1557.377024,1518.395392
1442861003000,1471.266816,1513.660416,1286.086656,1556.6848,1517.9776
1442861065000,1469.816832,1517.666304,1286.9632,1558.769664,1518.358528
1442861127000,1469.980672,1513.783296,1286.67648,1558.032384,1525.116928
1442861190000,1470.685184,1513.34912,1290.133504,1558.175744,1525.649408
1442861252000,1472.28672,1510.596608,1289.990144,1559.28576,1522.3808
1442861313000,1473.830912,1508.921344,1290.01472,1560.420352,1523.8144
1442861374000,1475.936256,1505.439744,1289.80992,1557.467136,1528.99584
1442861436000,1476.530176,1502.990336,1287.663616,1562.468352,1525.18656
1442861497000,1477.001216,1497.358336,1288.900608,1560.686592,1526.603776
1442861558000,1477.431296,1496.031232,1284.07552,1560.547328,1525.080064
1442861620000,1478.414336,1497.776128,1277.97248,1561.821184,1523.027968
1442861682000,1478.9632,1494.351872,1277.8496,1557.856256,1524.400128
1442861744000,1477.906432,1492.82816,1277.784064,1558.986752,1524.965376
1442861806000,1477.746688,1479.35232,1281.978368,1557.368832,1533.247488
1442861867000,1476.97664,1476.620288,1275.211776,1557.725184,1533.632512
1442861929000,1482.797056,1466.71616,1272.942592,1559.986176,1534.734336
1442861990000,1483.444224,1461.706752,1272.102912,1559.486464,1534.091264
1442862052000,1482.354688,1450.016768,1271.365632,1560.383488,1534.201856
1442862114000,1482.579968,1442.250752,1271.84896,1566.625792,1533.648896
1442862176000,1483.091968,1449.168896,1269.653504,1564.987392,1534.963712
1442862237000,1482.760192,1447.333888,1270.923264,1565.577216,1535.115264
1442862299000,1485.795328,1445.326848,1271.99232,1566.826496,1533.698048
1442862361000,1484.996608,1443.008512,1271.64416,1562.99264,1533.612032
1442862423000,1487.2576,1439.481856,1279.504384,1563.181056,1535.156224
1442862484000,1487.818752,1438.830592,1278.8736,1563.365376,1540.780032
1442862546000,1486.4384,1437.642752,1279.029248,1561.387008,1539.407872
1442862607000,1490.333696,1432.383488,1278.701568,1560.772608,1539.776512
1442862668000,1486.917632,1427.820544,1279.13984,1560.961024,1541.271552
1442862730000,1486.49984,1432.961024,1278.132224,1558.60992,1541.632
1442862792000,1488.62976,1431.891968,1277.599744,1565.048832,1541.521408
1442862854000,1489.362944,1429.139456,1278.083072,1566.724096,1539.637248
1442862916000,1490.726912,1422.92992,1278.861312,1566.011392,1541.394432
1442862977000,1487.417344,1424.01536,1279.225856,1566.097408,1541.332992
1442863038000,1489.969152,1412.48512,1282.998272,1563.185152,1541.689344
1442863100000,1493.901312,1408.63488,1281.29024,1563.48416,1541.238784
1442863161000,1489.686528,1405.952,1281.306624,1565.0816,1546.739712
1442863223000,1490.198528,1399.574528,1283.760128,1563.840512,1547.411456
1442863285000,1491.74272,1390.583808,1283.293184,1563.394048,1547.24352
1442863347000,1490.518016,1378.111488,1281.806336,1563.045888,1547.9808
1442863409000,1494.482944,1378.533376,1282.3552,1562.005504,1546.452992
1442863471000,1494.79424,1378.246656,1283.694592,1565.249536,1546.297344
1442863533000,1491.693568,1377.968128,1282.90816,1566.007296,1546.211328
1442863595000,1493.9136,1377.144832,1283.039232,1565.523968,1546.07616
1442863656000,1494.315008,1376.493568,1286.22592,1564.942336,1546.584064
1442863719000,1498.509312,1376.0512,1286.41024,1563.570176,1545.58464
1442863780000,1497.665536,1377.206272,1287.012352,1562.066944,1548.570624
1442863842000,1498.632192,1382.821888,1286.324224,1562.169344,1550.077952
1442863904000,1498.525696,1381.51936,1286.221824,1560.948736,1551.806464
1442863965000,1498.783744,1381.814272,1287.405568,1560.317952,1550.983168
1442864027000,1494.736896,1380.196352,1286.4512,1560.711168,1551.306752
1442864088000,1499.471872,1380.233216,1285.779456,1561.280512,1551.273984
1442864149000,1500.598272,1376.980992,1285.922816,1561.88672,1550.716928
1442864210000,1501.331456,1377.132544,1286.803456,1566.560256,1549.96736
1442864272000,1500.061696,1376.677888,1288.085504,1566.142464,1550.430208
1442864335000,1500.475392,1373.425664,1288.384512,1565.380608,1550.5408
1442864396000,1501.96224,1376.07168,1292.169216,1564.626944,1549.57824
1442864458000,1500.131328,1373.696,1291.034624,1563.144192,1555.43552
1442864520000,1500.114944,1373.151232,1289.777152,1563.738112,1553.793024
1442864582000,1498.202112,1370.771456,1290.07616,1563.619328,1553.391616
1442864644000,1496.231936,1372.512256,1289.50272,1563.144192,1554.583552
1442864706000,1500.762112,1370.820608,1287.45472,1562.640384,1555.259392
1442864767000,1499.672576,1371.168768,1287.614464,1561.296896,1554.681856
1442864829000,1500.213248,1369.153536,1295.040512,1560.96512,1555.267584
1442864891000,1501.126656,1366.257664,1296.510976,1566.834688,1553.256448
1442864953000,1498.97216,1371.66848,1294.319616,1566.621696,1552.891904
1442865015000,1503.752192,1370.202112,1292.550144,1564.684288,1552.756736
1442865077000,1503.72352,1368.915968,1294.114816,1564.237824,1554.026496
1442865139000,1502.916608,1367.937024,1289.744384,1564.962816,1559.740416
1442865201000,1503.70304,1367.740416,1290.432512,1563.394048,1558.634496
1442865263000,1504.292864,1366.87616,1294.241792,1563.56608,1558.2208
1442865325000,1502.633984,1357.63968,1289.068544,1561.423872,1559.261184
1442865388000,1504.845824,1348.415488,1290.797056,1555.238912,1563.271168
1442865450000,1504.505856,1346.654208,1294.721024,1557.573632,1559.355392
1442865512000,1511.149568,1350.2464,1298.04288,1555.120128,1557.528576
1442865573000,1507.651584,1344.520192,1298.522112,1560.080384,1557.684224
1442865634000,1508.749312,1342.779392,1296.764928,1559.687168,1556.033536
1442865695000,1507.520512,1340.37504,1299.329024,1558.761472,1560.276992
1442865756000,1509.80608,1339.33056,1300.135936,1559.113728,1558.142976
1442865818000,1509.330944,1336.85248,1299.693568,1557.680128,1565.32736
1442865880000,1510.961152,1335.230464,1299.054592,1559.63392,1563.242496
1442865942000,1510.87104,1334.00576,1300.62336,1554.305024,1562.464256
1442866004000,1514.196992,1332.330496,1300.283392,1555.996672,1563.557888
1442866066000,1514.586112,1337.69216,1308.307456,1551.450112,1566.306304
1442866127000,1513.586688,1338.220544,1307.594752,1552.36352,1564.192768
1442866189000,1515.08992,1337.184256,1308.188672,1550.21312,1563.451392
1442866250000,1515.896832,1333.628928,1307.348992,1558.544384,1562.210304
1442866311000,1515.872256,1334.644736,1305.74336,1559.621632,1560.510464
1442866373000,1514.872832,1334.042624,1305.657344,1558.347776,1560.907776
1442866435000,1513.078784,1326.628864,1307.140096,1550.073856,1562.84928
1442866497000,1511.030784,1327.026176,1307.795456,1550.168064,1570.824192
1442866559000,1510.5024,1324.007424,1308.188672,1550.462976,1570.77504
1442866620000,1513.463808,1328.04608,1305.399296,1548.419072,1567.965184
1442866681000,1514.123264,1327.665152,1315.254272,1543.35232,1571.610624
1442866742000,1513.619456,1326.98112,1314.52928,1545.199616,1570.967552
1442866803000,1516.167168,1324.883968,1313.882112,1539.805184,1572.032512
1442866865000,1515.687936,1324.670976,1313.77152,1541.656576,1572.118528
1442866926000,1507.774464,1325.146112,1314.750464,1550.925824,1570.471936
1442866987000,1508.364288,1327.157248,1315.577856,1550.88896,1574.15424
1442867049000,1509.310464,1325.666304,1313.038336,1550.176256,1570.922496
1442867111000,1506.799616,1326.198784,1310.654464,1548.480512,1570.504704
1442867172000,1512.40704,1326.989312,1311.145984,1545.334784,1573.920768
1442867234000,1510.572032,1329.156096,1308.782592,1544.658944,1576.669184
1442867295000,1512.493056,1327.116288,1311.780864,1545.0112,1575.890944
1442867357000,1511.235584,1327.812608,1312.182272,1541.16096,1576.554496
1442867418000,1511.227392,1329.430528,1306.353664,1542.311936,1578.565632
1442867480000,1512.337408,1323.077632,1310.859264,1534.898176,1577.476096
1442867541000,1514.725376,1320.574976,1309.65504,1532.895232,1577.926656
1442867604000,1516.834816,1319.579648,1310.769152,1534.849024,1576.402944
1442867666000,1516.371968,1320.472576,1315.168256,1534.140416,1576.030208
1442867727000,1516.351488,1327.120384,1313.95584,1524.473856,1578.160128
1442867789000,1520.164864,1311.956992,1315.364864,1528.1152,1578.766336
1442867850000,1518.096384,1314.893824,1315.262464,1528.7296,1580.412928
1442867911000,1518.288896,1316.57728,1319.407616,1527.762944,1579.823104
1442867973000,1522.25792,1315.467264,1315.463168,1528.573952,1578.78272
1442868035000,1520.275456,1316.356096,1318.31808,1528.188928,1580.752896
1442868096000,1521.291264,1317.896192,1318.2976,1519.39072,1581.3632
1442868158000,1516.1344,1319.550976,1320.935424,1517.17888,1581.268992
1442868220000,1516.29824,1318.162432,1318.52288,1519.7184,1582.751744
1442868281000,1518.952448,1321.541632,1319.579648,1518.641152,1583.915008
1442868343000,1520.472064,1322.057728,1318.48192,1520.525312,1584.35328
1442868405000,1517.662208,1322.565632,1318.05184,1523.331072,1581.318144
1442868467000,1515.053056,1320.12032,1327.706112,1520.828416,1586.64704
1442868529000,1514.217472,1321.693184,1324.777472,1521.5616,1584.31232
1442868590000,1514.790912,1322.06592,1325.780992,1520.037888,1585.487872
1442868651000,1519.054848,1322.8032,1324.961792,1511.550976,1584.521216
1442868713000,1514.328064,1320.931328,1325.285376,1507.262464,1585.688576
1442868775000,1519.783936,1319.809024,1322.176512,1507.254272,1583.251456
1442868836000,1518.768128,1322.233856,1319.81312,1507.725312,1584.545792
1442868897000,1518.821376,1326.85824,1323.84768,1502.019584,1580.70784
1442868959000,1518.153728,1325.522944,1321.107456,1491.206144,1582.112768
1442869020000,1518.886912,1324.949504,1322.463232,1484.603392,1583.812608
1442869081000,1524.14208,1324.965888,1326.288896,1479.43424,1585.860608
1442869143000,1521.737728,1325.944832,1325.174784,1475.485696,1590.00576
1442869205000,1524.59264,1324.6464,1324.855296,1476.521984,1585.442816
1442869266000,1523.412992,1318.76864,1326.75584,1471.008768,1584.328704
1442869328000,1524.98176,1323.23328,1328.009216,1466.011648,1582.592
1442869390000,1526.706176,1325.518848,1323.384832,1464.520704,1585.700864
1442869451000,1525.604352,1325.498368,1321.803776,1462.02624,1584.611328
1442869513000,1524.502528,1329.655808,1325.367296,1459.904512,1588.08064
1442869575000,1527.13216,1330.499584,1329.07008,1452.355584,1586.900992
1442869637000,1519.763456,1368.28928,1321.34912,1439.715328,1585.80736
1442869698000,1521.434624,1349.554176,1329.348608,1426.030592,1585.307648
1442869761000,1664.155648,1347.11296,1324.449792,1430.335488,1576.98048
1442869823000,1772.703744,1323.450368,1316.888576,1374.195712,1564.090368
1442869885000,1765.138432,1323.876352,1316.425728,1371.930624,1572.900864
1442869947000,1767.612416,1318.907904,1316.405248,1368.629248,1573.404672
1442870009000,1767.243776,1319.456768,1315.934208,1366.994944,1574.4
1442870071000,1766.449152,1317.023744,1316.950016,1368.313856,1575.051264
1442870132000,1765.21216,1319.071744,1316.601856,1367.498752,1573.974016
1442870194000,1767.149568,1316.950016,1317.752832,1367.113728,1573.769216
1442870256000,1765.29408,1316.339712,1318.539264,1368.45312,1573.486592
1442870318000,1765.142528,1316.352,1319.071744,1367.42912,1572.978688
1442870380000,1764.265984,1316.069376,1317.998592,1367.371776,1573.80608
1442870441000,1765.244928,1320.18176,1322.745856,1365.221376,1571.766272
1442870502000,1762.869248,1317.740544,1325.494272,1363.976192,1574.866944
1442870564000,1761.509376,1315.672064,1324.355584,1368.870912,1572.671488
1442870626000,1760.82944,1311.25248,1323.08992,1368.735744,1579.880448
1442870688000,1758.49472,1314.562048,1323.507712,1368.63744,1577.79968
1442870750000,1757.597696,1315.090432,1322.201088,1368.71936,1576.759296
1442870811000,1757.458432,1317.72416,1320.505344,1368.49408,1576.5504
1442870873000,1753.419776,1317.486592,1322.524672,1368.358912,1577.725952
1442870935000,1754.857472,1316.503552,1323.2128,1365.884928,1579.04896
1442870998000,1754.78784,1317.859328,1322.377216,1363.755008,1579.229184
1442871060000,1754.742784,1318.612992,1323.327488,1362.919424,1578.274816
1442871122000,1754.533888,1320.98048,1324.711936,1360.150528,1577.017344
1442871184000,1753.141248,1319.333888,1327.095808,1360.244736,1577.22624
1442871247000,1753.337856,1321.033728,1324.814336,1359.23712,1577.504768
1442871309000,1752.61696,1318.682624,1325.862912,1363.910656,1576.046592
1442871370000,1751.076864,1314.701312,1326.628864,1361.559552,1580.744704
1442871431000,1752.41216,1316.483072,1324.122112,1361.821696,1579.810816
1442871493000,1751.400448,1317.011456,1323.024384,1361.567744,1580.699648
1442871554000,1749.499904,1321.689088,1325.48608,1358.434304,1580.187648
1442871615000,1748.82816,1319.677952,1326.81728,1358.27456,1581.174784
1442871677000,1747.304448,1321.705472,1326.792704,1357.873152,1579.876352
1442871739000,1749.147648,1319.518208,1326.686208,1358.159872,1580.638208
1442871801000,1747.546112,1321.877504,1330.081792,1356.046336,1579.19232
1442871862000,1748.987904,1319.657472,1330.823168,1355.558912,1579.196416
1442871924000,1747.656704,1319.0144,1332.195328,1356.152832,1579.687936
1442871986000,1749.581824,1319.3216,1331.437568,1355.93984,1578.897408
1442872047000,1747.857408,1322.25024,1332.416512,1355.792384,1576.20224
1442872108000,1736.4992,1360.150528,1327.079424,1356.218368,1570.451456
1442872171000,1703.09632,1615.433728,1264.594944,1281.204224,1536.958464
1442872233000,1688.465408,1712.738304,1250.7136,1236.709376,1510.52288
1442872295000,1689.665536,1715.5072,1250.664448,1232.77312,1506.75456
1442872357000,1689.174016,1715.36384,1250.79552,1232.023552,1506.676736
1442872419000,1689.534464,1714.044928,1250.6112,1233.047552,1504.768
1442872480000,1691.947008,1710.833664,1251.700736,1231.48288,1500.143616
1442872542000,1696.27648,1708.130304,1254.8096,1231.290368,1499.025408
1442872604000,1690.3168,1706.143744,1254.436864,1229.123584,1498.005504
1442872666000,1691.910144,1699.96288,1256.554496,1229.398016,1498.025984
1442872728000,1690.554368,1698.947072,1256.370176,1228.443648,1496.363008
1442872790000,1691.070464,1697.05472,1255.018496,1231.171584,1496.834048
1442872851000,1690.148864,1696.526336,1255.870464,1232.224256,1499.66848
1442872913000,1691.308032,1693.257728,1255.809024,1229.96736,1496.666112
1442872974000,1692.848128,1691.152384,1255.616512,1231.110144,1499.283456
1442873036000,1694.43328,1688.6784,1255.297024,1231.110144,1496.633344
1442873097000,1693.667328,1685.11488,1256.841216,1230.987264,1494.28224
1442873159000,1697.550336,1684.365312,1256.767488,1233.219584,1487.003648
1442873220000,1694.756864,1686.614016,1257.508864,1233.8176,1484.558336
1442873281000,1697.804288,1678.098432,1264.35328,1234.051072,1484.394496
1442873343000,1695.39584,1677.66016,1265.278976,1234.034688,1483.362304
1442873405000,1697.161216,1679.03232,1264.267264,1236.484096,1480.777728
1442873466000,1696.477184,1677.180928,1268.269056,1237.712896,1476.87424
1442873528000,1696.636928,1678.802944,1265.225728,1236.312064,1477.316608
1442873589000,1699.332096,1674.448896,1269.194752,1235.165184,1475.780608
1442873650000,1697.497088,1677.312,1268.240384,1234.915328,1474.33472
1442873711000,1699.106816,1675.42784,1268.154368,1234.714624,1475.15392
1442873773000,1697.107968,1675.321344,1266.700288,1235.521536,1478.975488
1442873834000,1697.210368,1671.081984,1266.364416,1244.639232,1473.67936
1442873896000,1697.243136,1672.011776,1264.545792,1244.01664,1471.389696
1442873957000,1697.882112,1672.572928,1265.557504,1242.857472,1469.120512
1442874018000,1692.71296,1675.915264,1272.594432,1245.02016,1465.987072
1442874080000,1694.609408,1673.875456,1270.218752,1243.967488,1464.885248
1442874141000,1693.96224,1674.8544,1270.980608,1244.237824,1462.398976
1442874203000,1695.551488,1674.735616,1269.61664,1244.352512,1461.989376
1442874265000,1694.74048,1676.242944,1268.965376,1243.492352,1461.383168
1442874327000,1696.964608,1680.560128,1267.748864,1244.93824,1452.716032
1442874389000,1697.050624,1679.704064,1267.736576,1245.331456,1454.055424
1442874450000,1698.54976,1679.44192,1271.267328,1245.724672,1447.923712
1442874511000,1698.496512,1681.829888,1269.301248,1248.477184,1443.508224
1442874573000,1698.504704,1679.27808,1271.435264,1248.52224,1443.684352
1442874635000,1701.154816,1681.829888,1271.672832,1250.525184,1436.909568
1442874697000,1699.401728,1682.100224,1275.527168,1250.304,1432.051712
1442874759000,1700.12672,1685.15584,1276.841984,1252.061184,1425.485824
1442874820000,1697.804288,1684.025344,1279.471616,1252.540416,1424.994304
1442874881000,1701.154816,1682.5344,1277.304832,1251.848192,1424.719872
1442874943000,1700.593664,1685.05344,1280.2048,1252.483072,1418.40384
1442875005000,1701.56032,1688.014848,1280.299008,1251.823616,1416.503296
1442875067000,1702.895616,1687.007232,1280.196608,1253.208064,1412.194304
1442875129000,1703.079936,1688.498176,1279.356928,1252.974592,1412.816896
1442875191000,1703.768064,1688.748032,1280.479232,1253.02784,1408.774144
1442875252000,1703.006208,1690.329088,1280.417792,1254.477824,1406.38208
1442875314000,1703.477248,1690.689536,1279.311872,1253.392384,1405.771776
1442875376000,1702.674432,1689.448448,1277.534208,1258.65984,1404.338176
1442875438000,1701.412864,1689.55904,1283.579904,1259.012096,1400.639488
1442875499000,1702.281216,1691.27936,1283.608576,1258.778624,1395.728384
1442875561000,1704.091648,1692.127232,1282.924544,1257.889792,1393.102848
1442875623000,1704.685568,1692.192768,1282.920448,1258.7008,1393.3568
1442875685000,1704.968192,1688.338432,1284.616192,1258.139648,1393.754112
1442875747000,1702.916096,1689.624576,1284.21888,1259.33568,1392.386048
1442875809000,1705.689088,1689.542656,1282.650112,1257.873408,1392.345088
1442875870000,1705.033728,1690.60352,1282.195456,1257.271296,1392.316416
1442875931000,1703.702528,1692.24192,1284.579328,1255.575552,1390.968832
1442875992000,1704.59136,1690.566656,1283.784704,1257.086976,1390.85824
1442876053000,1707.978752,1696.493568,1283.915776,1257.111552,1381.052416
1442876115000,1708.1344,1690.415104,1288.364032,1260.56448,1374.113792
1442876177000,1707.999232,1690.50112,1286.176768,1264.951296,1372.315648
1442876239000,1708.945408,1691.926528,1287.036928,1265.78688,1366.044672
1442876301000,1708.781568,1690.861568,1286.959104,1265.913856,1366.687744
1442876363000,1707.49952,1691.209728,1287.10656,1266.270208,1366.212608
1442876424000,1709.48608,1691.148288,1286.422528,1265.770496,1364.606976
1442876486000,1709.666304,1693.57312,1287.35232,1266.249728,1361.477632
1442876547000,1709.252608,1692.50816,1287.073792,1267.593216,1359.228928
1442876609000,1709.842432,1693.310976,1288.699904,1267.339264,1357.463552
1442876671000,1708.76928,1693.425664,1287.315456,1268.81792,1356.775424
1442876733000,1711.079424,1692.008448,1287.479296,1266.556928,1357.062144
1442876794000,1710.546944,1692.798976,1293.664256,1268.359168,1349.865472
1442876856000,1709.42464,1692.819456,1295.065088,1266.274304,1351.65952
1442876918000,1708.2368,1690.558464,1293.529088,1264.902144,1355.116544
1442876980000,1708.363776,1690.755072,1292.906496,1272.508416,1348.943872
1442877041000,1708.91264,1691.951104,1293.991936,1272.451072,1345.49504
1442877103000,1707.917312,1693.024256,1293.86496,1272.1152,1343.885312
1442877165000,1707.057152,1692.934144,1293.524992,1272.045568,1345.683456
1442877227000,1708.48256,1693.442048,1293.836288,1271.730176,1341.15328
1442877288000,1710.624768,1694.498816,1294.135296,1273.417728,1338.683392
1442877350000,1709.092864,1695.096832,1293.430784,1272.602624,1338.351616
1442877411000,1709.69088,1692.971008,1293.59872,1273.50784,1338.474496
1442877472000,1708.91264,1692.397568,1297.96096,1272.32,1335.742464
1442877534000,1709.244416,1691.459584,1299.546112,1271.853056,1333.977088
1442877596000,1709.30176,1691.21792,1298.8416,1272.36096,1334.202368
1442877658000,1707.122688,1690.464256,1297.883136,1270.366208,1339.551744
1442877720000,1706.708992,1694.932992,1297.399808,1268.826112,1337.1392
1442877781000,1708.07296,1691.029504,1296.531456,1273.647104,1335.619584
1442877843000,1705.955328,1692.95872,1295.253504,1274.507264,1334.657024
1442877904000,1708.240896,1690.894336,1295.802368,1273.069568,1333.776384
1442877966000,1707.106304,1693.2864,1297.2032,1272.561664,1332.043776
1442878027000,1705.496576,1693.036544,1296.703488,1273.63072,1332.781056
1442878089000,1706.237952,1693.728768,1296.539648,1272.623104,1332.379648
1442878151000,1705.590784,1691.971584,1296.97792,1274.466304,1331.748864
1442878213000,1704.239104,1690.882048,1301.090304,1274.474496,1329.995776
1442878276000,1709.441024,1692.413952,1298.153472,1274.236928,1328.27136
1442878338000,1706.508288,1695.817728,1296.982016,1272.516608,1327.312896
1442878400000,1706.9056,1693.147136,1296.781312,1269.133312,1331.388416
1442878461000,1706.336256,1693.016064,1296.22016,1272.061952,1331.052544
1442878522000,1706.5984,1694.171136,1295.413248,1270.280192,1329.381376
1442878583000,1706.16832,1692.311552,1293.438976,1276.993536,1329.954816
1442878644000,1708.363776,1691.89376,1292.71808,1275.686912,1328.979968
1442878706000,1706.061824,1691.844608,1292.075008,1278.967808,1328.021504
1442878768000,1708.777472,1692.475392,1294.00832,1277.546496,1326.227456
1442878830000,1706.524672,1695.039488,1294.72512,1275.117568,1325.002752
1442878891000,1706.635264,1692.893184,1296.674816,1275.654144,1324.683264
1442878953000,1705.578496,1695.47776,1297.555456,1274.683392,1323.49952
1442879015000,1704.312832,1693.77792,1297.22368,1276.301312,1324.302336
1442879076000,1704.935424,1696.301056,1294.381056,1276.563456,1323.966464
1442879137000,1704.751104,1695.178752,1296.293888,1275.006976,1324.580864
1442879199000,1705.590784,1692.971008,1297.477632,1275.2896,1326.010368
1442879261000,1708.343296,1694.076928,1295.68768,1275.37152,1323.88864
1442879322000,1709.633536,1694.765056,1292.521472,1275.53536,1324.261376
1442879384000,1708.920832,1688.301568,1293.447168,1284.165632,1323.307008
1442879446000,1709.871104,1691.086848,1294.553088,1280.724992,1321.291776
1442879508000,1710.505984,1689.628672,1293.766656,1280.774144,1322.25024
1442879570000,1705.992192,1690.185728,1298.731008,1282.174976,1323.380736
1442879632000,1705.832448,1692.40576,1296.863232,1280.946176,1322.299392
1442879693000,1708.163072,1691.676672,1300.70528,1281.974272,1320.79616
1442879754000,1706.43456,1690.730496,1299.709952,1285.660672,1318.887424
1442879816000,1705.869312,1688.354816,1300.15232,1282.330624,1325.850624
1442879878000,1705.263104,1689.694208,1300.860928,1283.772416,1321.766912
1442879940000,1705.22624,1693.179904,1297.846272,1282.187264,1320.48896
1442880003000,1709.297664,1691.439104,1298.08384,1282.289664,1318.916096
1442880064000,1706.962944,1697.394688,1298.374656,1282.92864,1315.811328
1442880126000,1709.965312,1694.203904,1298.20672,1284.767744,1311.158272
1442880188000,1710.518272,1693.679616,1295.085568,1288.589312,1309.474816
1442880250000,1710.624768,1694.236672,1294.651392,1286.88128,1310.552064
1442880312000,1709.051904,1691.97568,1299.10784,1286.262784,1311.555584
1442880374000,1708.490752,1689.604096,1299.746816,1287.319552,1310.76096
1442880436000,1709.318144,1691.574272,1301.192704,1285.5296,1308.13952
1442880497000,1709.395968,1692.557312,1300.434944,1284.3008,1309.351936
1442880558000,1711.136768,1689.767936,1302.03648,1283.072,1308.442624
1442880620000,1710.645248,1691.93472,1300.701184,1281.548288,1307.947008
1442880682000,1708.617728,1694.908416,1303.363584,1282.92864,1305.165824
1442880744000,1704.30464,1683.951616,1292.816384,1276.002304,1428.041728
1442880808000,1692.295168,1675.309056,1212.420096,1233.764352,1677.57824
1442880871000,1660.55936,1686.171648,1120.100352,1233.96096,1680.990208
1442880934000,1659.482112,1688.772608,1095.028736,1229.975552,1692.786688
1442880996000,1653.71904,1686.310912,1080.848384,1231.429632,1696.370688
1442881057000,1646.690304,1690.46016,1084.596224,1237.450752,1684.697088
1442881118000,1642.889216,1686.679552,1081.106432,1234.1248,1699.987456
1442881179000,1643.892736,1682.747392,1081.93792,1236.783104,1701.326848
1442881240000,1642.897408,1684.127744,1079.361536,1234.1248,1703.456768
1442881301000,1642.364928,1685.659648,1079.611392,1234.280448,1704.812544
1442881362000,1645.010944,1684.897792,1082.617856,1234.24768,1703.95648
1442881423000,1645.658112,1691.332608,1078.902784,1230.118912,1702.715392
1442881484000,1643.180032,1691.353088,1077.170176,1229.807616,1701.863424
1442881545000,1647.583232,1693.392896,1079.750656,1226.0352,1699.024896
1442881606000,1643.19232,1697.132544,1082.458112,1218.428928,1704.497152
1442881667000,1642.622976,1697.36192,1083.74016,1215.5904,1708.91264
1442881728000,1644.07296,1699.34848,1080.438784,1214.468096,1712.816128
1442881789000,1642.102784,1697.77152,1084.76416,1214.185472,1713.37728
1442881850000,1644.179456,1697.230848,1083.600896,1214.410752,1716.076544
1442881911000,1647.058944,1698.44736,1083.416576,1219.178496,1715.101696
1442881972000,1644.572672,1698.582528,1081.217024,1214.787584,1715.974144
1442882033000,1641.824256,1698.127872,1083.703296,1216.589824,1719.296
1442882094000,1641.484288,1698.152448,1083.650048,1208.741888,1718.267904
1442882155000,1641.558016,1700.257792,1082.53184,1207.898112,1717.501952
1442882216000,1639.38304,1702.649856,1084.90752,1205.16608,1715.625984
1442882278000,1639.010304,1698.533376,1085.145088,1204.59264,1716.744192
1442882338000,1635.47136,1699.47136,1085.00992,1201.430528,1716.0192
1442882399000,1637.486592,1699.672064,1079.975936,1196.285952,1717.977088
1442882461000,1635.753984,1702.260736,1083.506688,1196.003328,1716.191232
1442882524000,1634.34496,1696.690176,1086.918656,1198.178304,1715.511296
1442882584000,1638.72768,1695.571968,1083.57632,1199.796224,1713.307648
1442882645000,1636.732928,1697.636352,1089.265664,1201.270784,1711.865856
1442882706000,1642.758144,1685.622784,1091.915776,1203.58912,1694.420992
1442882767000,1636.888576,1680.355328,1090.904064,1199.071232,1665.589248
1442882828000,1634.922496,1684.426752,1092.95616,1196.457984,1650.46272
1442882889000,1635.77856,1681.330176,1091.8912,1196.425216,1647.026176
1442882950000,1636.216832,1678.196736,1097.216,1201.446912,1640.173568
1442883011000,1633.75104,1669.410816,1093.472256,1195.798528,1637.216256
1442883072000,1633.001472,1648.766976,1098.539008,1194.217472,1653.59616
1442883133000,1634.349056,1649.565696,1099.341824,1193.10336,1642.868736
1442883194000,1632.743424,1646.567424,1104.22016,1192.808448,1636.49536
1442883255000,1632.976896,1649.9712,1106.194432,1195.528192,1632.571392
1442883316000,1632.145408,1639.77216,1106.530304,1200.447488,1617.113088
1442883377000,1636.466688,1639.022592,1113.21088,1199.386624,1587.73248
1442883438000,1641.459712,1643.225088,1111.732224,1200.39424,1582.34624
1442883499000,1640.001536,1641.04192,1108.017152,1203.847168,1574.752256
1442883559000,1640.902656,1640.738816,1108.983808,1204.887552,1568.559104
1442883619000,1639.686144,1643.163648,1108.41856,1205.20704,1568.165888
1442883680000,1642.999808,1642.258432,1109.880832,1202.552832,1564.430336
1442883741000,1642.225664,1644.859392,1109.64736,1204.293632,1569.882112
1442883802000,1637.085184,1628.360704,1113.16992,1206.284288,1564.13952
