timestamp, cpu[node1]:1,memory[node1]:2,disk_read[node1]:3,disk_write[node1]:4,network_receive[node1]:5,network_send[node1]:6, cpu[node2]:1,memory[node2]:2,disk_read[node2]:3,disk_write[node2]:4,network_receive[node2]:5,network_send[node2]:6, cpu[node3]:1,memory[node3]:2,disk_read[node3]:3,disk_write[node3]:4,network_receive[node3]:5,network_send[node3]:6, cpu[node4]:1,memory[node4]:2,disk_read[node4]:3,disk_write[node4]:4,network_receive[node4]:5,network_send[node4]:6, cpu[node5]:1,memory[node5]:2,disk_read[node5]:3,disk_write[node5]:4,network_receive[node5]:5,network_send[node5]:6
1442959231000,6.0744956,1404.125184,1.830912,0.0,58.374,54.88,100.0128657,1279.627264,0.0,0.0,11.34,52.705,2.54851,1329.62304,1.359872,0.0,8.507,6.465,1.3661434,1200.381952,1.589248,0.012288,4.868,4.974,2.2521725,1315.487744,2.226176,0.0,6.99,6.123
1442959292000,5.4488422,1404.923904,1.65888,0.008192,51.452,48.41,99.8456019,1287.012352,0.0,0.0,8.904,45.839,2.3246167,1329.688576,0.825344,0.008192,6.158,5.908,2.1522822,1197.568,1.247232,0.0,6.393,5.149,2.0770809,1312.903168,2.59072,0.0,6.604,5.963
1442959353000,4.6611835,1402.130432,1.169408,0.012288,34.655,32.253,99.761173,1279.320064,0.0,0.0,6.524,43.445,1.8122506,1328.758784,1.284096,0.01024,4.596,4.093,7.8823512,1200.713728,1.370112,0.0,3.875,3.507,1.3154296,1307.959296,1.52576,0.004096,5.173,4.916
1442959414000,6.4368482,1402.781696,1.282048,0.0,56.673,52.513,99.7511188,1276.60032,0.0,0.0,7.593,57.597,3.0216266,1331.05664,1.626112,0.0,8.512,7.709,2.567678,1191.370752,1.95584,0.0,7.183,6.738,2.5637529,1307.901952,2.24256,0.01024,7.611,6.08
1442959475000,5.1032033,1407.287296,3.67616,0.0,55.972,53.256,99.921444,1275.584512,0.0,0.0,9.708,63.036,2.0339509,1326.583808,1.329152,0.0,8.244,7.269,2.3078839,1184.968704,1.312768,0.0,7.207,6.45,1.9080508,1303.7568,1.49504,0.0,6.202,5.207
1442959536000,5.2590471,1402.789888,1.95584,0.0,43.496,40.531,99.753968,1276.223488,0.0,0.0,7.484,51.978,2.3982436,1328.009216,1.839104,0.0,5.985,5.582,1.3276528,1177.034752,1.72032,0.0,6.088,5.463,1.5412462,1303.236608,1.099776,0.0,5.483,4.522
1442959596000,4.393212,1400.180736,1.071104,0.0,40.245,37.673,99.8601287,1274.351616,0.0,0.0,6.373,51.358,2.3615995,1330.991104,1.923072,0.0,6.092,5.892,1.3255457,1174.949888,2.043904,0.0,5.052,4.624,1.2213781,1311.555584,1.601536,0.0,5.366,5.002
1442959657000,5.5649291,1393.758208,1.671168,0.0,48.484,45.568,99.8998212,1275.912192,0.0,0.0,10.367,47.074,2.6366276,1327.611904,1.613824,0.0,7.181,6.345,1.8151469,1185.755136,0.731136,0.0,4.702,3.788,1.674738,1310.994432,1.957888,0.0,5.411,4.842
1442959718000,5.4580201,1397.547008,0.493568,0.0,37.091,34.316,1.832249,1271.046144,0.0,0.0,6.058,4.794,2.3390059,1324.97408,1.005568,0.0,6.86,6.049,1.7277308,1187.549184,2.183168,0.0,4.719,4.581,1.6644995,1311.66208,1.867776,0.0,4.825,4.606
1442959779000,7.5817008,1396.65408,1.099776,0.0,62.095,57.492,3.5365543,1277.456384,0.0,0.0,10.348,8.48,3.0462895,1325.764608,1.753088,0.0,8.488,6.9,3.0333343,1191.481344,2.6112,0.0,8.487,7.62,2.3679081,1315.577856,1.441792,0.0,6.687,5.453
1442959840000,7.2780047,1401.032704,1.165312,0.0,58.252,54.782,4.293349,1275.592704,0.032768,0.0,11.309,9.562,2.5194044,1326.403584,1.728512,0.0,8.363,6.584,2.0062024,1191.534592,1.294336,0.012288,7.584,6.518,2.3140853,1316.274176,1.386496,0.0,4.811,4.517
1442959901000,5.5752504,1400.098816,1.54624,0.0,45.226,42.549,3.278503,1274.63424,0.032768,0.0,9.094,8.392,2.5361782,1325.101056,1.964032,0.0,7.931,6.893,1.5207451,1191.1168,1.28,0.01024,5.206,4.872,1.6562432,1314.533376,1.048576,0.0,3.343,3.282
1442959962000,5.7939078,1398.734848,1.579008,0.012288,51.874,47.868,3.268974,1276.674048,0.0,0.0,8.777,7.823,2.9666854,1327.009792,1.810432,0.002048,9.041,7.251,1.2630238,1193.857024,1.18784,0.0,4.085,3.972,1.6748132,1313.112064,1.18784,0.0,6.53,6.21
1442960022000,5.7281624,1392.51712,0.825344,0.008192,46.277,42.741,3.4898686,1277.652992,0.0,0.0,9.097,8.145,2.3192173,1338.368,2.158592,0.008192,6.5,5.967,1.5890436,1189.277696,0.83968,0.0,4.559,3.683,1.992374,1313.386496,2.547712,0.0,6.127,5.664
1442960084000,6.7005287,1395.949568,1.204224,0.008192,31.842,30.232,3.2074645,1272.766464,0.0,0.0,5.994,5.333,3.0789846,1335.689216,2.070528,0.01024,7.499,6.518,1.3602197,1187.188736,0.477184,0.0,4.036,2.928,2.1855868,1312.456704,1.673216,0.014336,6.676,5.574
1442960144000,5.5101619,1391.12448,1.6384,0.0,39.277,36.869,3.4278848,1281.933312,0.0,0.0,6.558,6.618,1.7701771,1330.921472,1.040384,0.0,5.989,5.259,1.5941102,1192.845312,1.552384,0.0,4.964,4.527,1.4172444,1308.233728,0.933888,0.01024,3.962,3.396
1442960205000,6.9023324,1386.934272,1.93536,0.0,54.305,51.159,3.6423766,1278.042112,0.02048,0.0,10.225,8.987,3.0641016,1324.371968,2.234368,0.0,8.25,6.903,1.4780192,1199.775744,1.3824,0.0,5.265,5.036,1.8056065,1308.102656,1.622016,0.0,6.586,5.406
1442960266000,5.0649763,1383.665664,2.463744,0.0,50.571,47.16,2.9740635,1278.189568,0.004096,0.0,8.203,7.245,2.4736249,1320.378368,2.531328,0.0,8.364,7.293,1.5086394,1196.68736,1.355776,0.01024,6.137,5.336,1.5032587,1309.433856,0.9728,0.0,4.26,3.627
1442960327000,7.1389211,1386.9056,1.61792,0.0,41.433,39.001,3.2233624,1281.376256,0.0,0.0,7.489,7.149,2.6633503,1323.204608,1.88416,0.0,6.191,5.58,1.7455106,1199.173632,1.687552,0.006144,4.52,4.327,2.4865227,1313.693696,1.41312,0.0,4.866,4.014
1442960388000,6.5126516,1387.23328,2.039808,0.0,54.846,51.297,3.6826895,1281.47456,0.0,0.0,7.344,6.731,2.7334253,1322.643456,2.359296,0.0,8.618,7.905,1.9429909,1200.04608,1.304576,0.0,7.312,5.911,2.5412738,1313.931264,1.95584,0.0,7.59,6.257
1442960449000,6.9451251,1385.96352,2.37568,0.0,48.319,45.524,3.8085627,1281.970176,0.0,0.0,10.313,8.407,1.8582699,1322.983424,1.60768,0.0,6.456,6.033,2.2820776,1201.168384,1.175552,0.0,4.375,4.133,2.1933758,1311.076352,2.000896,0.0,6.408,6.107
1442960510000,7.6500923,1384.341504,1.687552,0.0,50.918,48.157,3.7154528,1278.193664,0.0,0.0,9.1,8.115,3.3431358,1318.158336,1.431552,0.0,7.414,5.541,2.3139603,1199.16544,1.499136,0.0,5.736,5.12,3.0278147,1311.330304,1.951744,0.0,6.605,6.072
1442960571000,5.702971,1385.721856,1.64864,0.0,50.956,48.052,2.7419017,1276.3136,0.0,0.0,9.372,8.19,2.1937943,1317.39648,1.912832,0.0,7.725,6.608,2.072389,1200.27136,1.08544,0.0,6.411,5.385,1.9037466,1311.326208,2.279424,0.0,6.046,5.8
1442960632000,6.6088882,1378.504704,1.378304,0.008192,48.033,45.043,2.7566489,1270.575104,0.032768,0.0,7.262,6.388,2.7053302,1314.238464,1.806336,0.012288,7.126,6.327,1.8745476,1196.900352,0.64512,0.0,4.531,3.681,2.8958462,1341.50144,1.683456,0.0,8.626,6.932
1442960693000,7.6364871,1373.093888,1.568768,0.012288,51.04,47.338,3.7666189,1267.617792,0.0,0.0,7.594,6.911,2.8204402,1313.984512,1.363968,0.012288,7.132,5.345,3.1197723,1193.029632,1.732608,0.0,6.608,6.147,2.6675699,1337.421824,1.538048,0.01024,7.343,5.719
1442960754000,5.3472613,1377.517568,1.896448,0.0,38.768,36.045,2.8638046,1264.72192,0.0,0.0,6.467,5.411,2.0335251,1315.037184,1.431552,0.0,6.072,5.379,1.4946042,1190.146048,1.583104,0.0,4.333,4.205,2.1782394,1338.843136,1.826816,0.01024,5.384,5.242
1442960814000,6.2862566,1377.681408,2.326528,0.0,45.325,42.943,3.2914373,1264.193536,0.0,0.0,16.489,13.948,2.8913271,1319.743488,1.78176,0.0,6.397,5.854,2.3017055,1191.694336,1.26976,0.0,5.023,4.78,1.8971151,1338.134528,1.830912,0.008192,5.735,5.371
1442960874000,8.3030587,1378.676736,2.379776,0.0,62.111,58.245,4.6792755,1261.32224,0.0,0.0,11.674,10.746,4.035517,1321.725952,1.173504,0.0,9.071,7.342,2.7725125,1191.673856,0.811008,0.0,6.514,4.964,2.8866802,1337.647104,1.667072,0.01024,6.97,5.793
1442960935000,7.8486324,1378.668544,2.050048,0.0,56.119,52.541,3.6806452,1270.939648,0.032768,0.0,9.93,8.644,3.0665156,1321.61536,0.708608,0.0,7.436,5.725,2.9967237,1193.295872,1.138688,0.0,5.852,4.9,3.1428759,1333.129216,2.609152,0.0,8.52,6.985
1442960996000,6.1079822,1382.62528,2.729984,0.0,49.118,46.22,3.3540354,1266.823168,0.032768,0.0,8.588,7.148,2.2286214,1322.471424,1.114112,0.0,7.023,5.698,1.7632734,1193.025536,1.86368,0.008192,5.575,4.999,2.2684256,1335.410688,1.744896,0.0,5.864,4.802
1442961057000,6.4299603,1380.159488,1.540096,0.0,49.387,45.443,3.5926836,1265.21344,0.0,0.0,9.479,8.867,2.3515425,1322.856448,1.540096,0.0,7.927,7.121,1.262363,1189.7856,0.862208,0.004096,4.273,3.709,2.5957273,1334.894592,2.322432,0.0,5.731,5.433
1442961117000,6.3937446,1377.230848,1.767424,0.0,53.692,49.629,3.7671583,1264.791552,0.0,0.0,10.752,9.59,2.2404887,1323.552768,2.125824,0.0,7.394,6.75,1.8597619,1188.581376,1.32096,0.008192,5.156,4.529,2.3300182,1336.60672,2.039808,0.0,6.328,5.517
1442961178000,6.6669628,1379.610624,1.748992,0.0,62.543,57.499,3.1196151,1265.917952,0.0,0.0,9.846,8.565,3.1716842,1326.133248,2.424832,0.0,10.461,9.119,2.453623,1193.938944,1.441792,0.0,5.484,4.889,2.2415653,1335.103488,2.14016,0.0,7.307,6.636
1442961239000,5.7652396,1380.786176,2.035712,0.0,36.479,34.371,1.5705035,1268.297728,0.0,0.0,4.866,3.898,2.8645854,1328.553984,2.383872,0.0,7.031,5.721,1.6836791,1198.956544,0.974848,0.0,5.244,4.503,1.9367806,1333.997568,1.880064,0.0,4.525,4.117
1442961300000,7.5408629,1377.296384,1.4336,0.0,48.31,45.374,3.3909094,1266.470912,0.0,0.0,6.946,6.358,2.916896,1325.084672,2.854912,0.0,7.194,7.424,2.2217516,1199.464448,1.29024,0.0,6.313,5.469,2.7276584,1332.289536,2.091008,0.0,6.539,6.184
1442961361000,5.9733478,1374.449664,1.613824,0.0,55.839,51.802,3.08092,1261.871104,0.0,0.0,10.118,8.38,2.070494,1322.303488,0.874496,0.0,6.471,6.113,2.2821914,1202.311168,3.084288,0.0,8.778,8.225,1.9341655,1329.70496,1.376256,0.0,4.837,4.054
1442961422000,5.4032836,1382.039552,0.909312,0.008192,32.722,30.6,1.5362866,1260.097536,0.0,0.0,4.774,4.226,2.2619172,1323.749376,1.323008,0.03072,6.507,5.309,1.1985542,1197.81376,0.88064,0.0,3.66,3.34,1.6508636,1330.688,1.738752,0.0,4.575,4.652
1442961483000,6.5421099,1381.04832,1.775616,0.004096,52.654,49.581,3.5957682,1265.483776,0.0,0.0,7.876,6.341,2.7360064,1324.27776,1.460224,0.012288,7.232,6.395,2.4217222,1201.668096,2.082816,0.0,6.689,6.147,2.8613917,1338.732544,2.117632,0.01024,7.577,6.977
1442961544000,7.3201388,1376.264192,1.892352,0.0,43.305,40.506,3.3821672,1260.077056,0.0,0.0,7.776,6.524,2.7504957,1322.799104,2.226176,0.002048,6.349,5.745,2.7772949,1197.780992,1.624064,0.0,5.667,5.42,1.7019474,1332.727808,1.03424,0.008192,4.964,3.915
1442961605000,8.4956942,1376.37888,2.146304,0.0,75.658,69.545,3.8873,1255.890944,0.0,0.0,13.03,10.592,3.1668993,1321.254912,1.636352,0.0,10.362,8.776,3.2954262,1193.705472,2.287616,0.0,7.474,6.857,3.5761923,1342.840832,2.7136,0.0,9.84,8.355
1442961665000,6.5577133,1377.312768,1.439744,0.0,44.935,41.78,2.1864706,1256.759296,0.028672,0.0,8.649,7.767,2.8761973,1322.57792,2.256896,0.0,6.159,5.829,1.4308708,1190.895616,1.400832,0.0,3.238,3.263,2.3553412,1340.153856,1.892352,0.0,5.667,5.43
1442961726000,5.1019402,1379.336192,2.553856,0.0,44.007,41.323,2.5701301,1262.358528,0.004096,0.0,7.942,7.023,2.3434238,1323.216896,0.995328,0.0,5.203,4.639,1.9389783,1192.665088,1.581056,0.006144,5.881,5.308,1.9231577,1336.745984,1.841152,0.0,6.049,5.331
1442961787000,7.2157861,1376.395264,1.978368,0.0,50.612,47.481,4.5766706,1260.62592,0.0,0.0,8.557,7.39,3.4900788,1322.344448,1.738752,0.0,6.81,6.195,2.0724782,1194.307584,1.62816,0.008192,4.979,4.759,2.4708955,1340.157952,1.54624,0.0,6.951,6.058
1442961848000,6.0683992,1375.27296,1.953792,0.0,46.455,43.749,2.345911,1258.115072,0.0,0.0,7.051,5.607,2.6932084,1328.398336,2.035712,0.0,7.239,6.519,1.8914652,1193.65632,1.839104,0.0,5.293,5.315,2.6161288,1340.27264,1.968128,0.0,5.412,4.801
1442961908000,5.434907,1374.98624,1.122304,0.0,49.397,46.506,2.1001354,1256.71424,0.0,0.0,7.841,7.475,2.6613476,1329.790976,1.714176,0.0,8.733,7.384,1.7591182,1198.972928,1.701888,0.0,5.44,4.583,1.7105081,1341.108224,1.814528,0.0,4.94,4.08
1442961969000,7.3882917,1378.410496,1.570816,0.0,60.218,55.471,3.700103,1261.416448,0.0,0.0,10.765,9.613,2.9685153,1331.99872,3.354624,0.0,16.115,14.719,3.2887024,1200.652288,2.189312,0.0,7.368,6.767,2.9627375,1343.664128,1.72032,0.0,14.887,10.434
1442962030000,7.3935759,1371.561984,1.693696,0.0,55.17,51.502,2.5619958,1260.314624,0.0,0.0,8.918,7.658,3.8074214,1328.308224,2.22208,0.0,9.099,7.515,1.8791607,1194.92608,1.88416,0.0,6.375,5.598,2.705107,1337.769984,1.3312,0.0,5.899,5.835
1442962090000,5.210187,1370.435584,1.368064,0.0,38.724,36.759,2.3468617,1265.549312,0.0,0.0,6.031,5.935,2.4868851,1331.0976,1.306624,0.0,6.072,5.187,1.8073749,1198.886912,1.75104,0.0,5.962,5.518,2.0504995,1339.609088,1.398784,0.0,4.955,4.222
1442962151000,6.0068793,1369.317376,1.703936,0.0,50.838,47.874,3.3637326,1259.974656,0.0,0.0,7.63,7.041,2.342599,1327.869952,1.50528,0.0,7.854,6.972,1.6182364,1194.512384,1.851392,0.0,6.368,5.426,2.1906313,1336.020992,1.103872,0.0,5.584,5.453
1442962211000,7.1667272,1369.501696,1.28,0.0,49.614,46.83,3.8982085,1258.72128,0.0,0.0,8.58,7.68,9.7006364,1330.2784,1.572864,0.0,7.78,6.34,2.2314824,1196.986368,1.574912,0.0,5.474,5.104,2.2154378,1336.541184,1.497088,0.0,6.952,5.626
1442962272000,4.9440133,1365.745664,1.978368,0.004096,40.264,37.832,2.2999997,1255.043072,0.0,0.0,7.019,6.305,2.1317218,1333.67808,1.241088,0.004096,5.855,4.726,2.3166479,1197.490176,1.253376,0.0,4.634,4.168,1.7286715,1334.583296,1.155072,0.0,4.341,3.699
1442962333000,6.5369781,1360.293888,1.738752,0.008192,51.869,47.927,2.8476135,1258.094592,0.0,0.0,7.642,6.093,3.8525074,1336.1152,1.681408,0.008192,8.664,7.812,1.9823483,1204.4288,2.390016,0.0,5.5,5.065,2.5775574,1334.689792,1.263616,0.012288,6.498,5.282
1442962394000,5.6062985,1353.269248,1.865728,0.0,34.975,33.122,2.061679,1257.484288,0.0,0.0,5.059,5.071,3.3627615,1337.225216,1.912832,0.002048,5.935,5.335,1.4450341,1204.785152,1.107968,0.0,3.004,2.901,2.4422133,1337.286656,2.37568,0.008192,5.72,5.312
1442962454000,6.4306154,1354.805248,2.627584,0.0,50.046,47.205,3.4352825,1262.436352,0.0,0.0,9.169,8.015,2.8415833,1332.547584,1.681408,0.0,7.684,5.947,1.243434,1204.969472,1.298432,0.0,5.43,4.897,2.4385823,1332.371456,1.277952,0.008192,5.803,5.158
1442962514000,3.6145477,1346.51904,0.991232,0.0,17.049,16.482,1.5859639,1264.160768,0.0,0.0,3.765,3.4,0.8059874,1336.233984,0.589824,0.0,2.861,2.456,1.9647608,1210.14272,0.755712,0.018432,2.551,2.419,1.4330407,1334.083584,0.393216,0.008192,2.578,2.208
1442962575000,6.9765884,1341.403136,2.38592,0.0,49.728,45.496,2.8063803,1263.919104,0.0,0.0,7.4,6.234,2.7302779,1328.852992,2.629632,0.0,6.274,6.201,2.4712375,1204.322304,1.527808,0.0,4.943,4.819,2.7797765,1331.712,2.021376,0.0,7.165,6.269
1442962635000,8.3732131,1339.846656,2.215936,0.0,55.715,52.59,4.1558262,1272.147968,0.0,0.0,8.883,7.833,3.0708746,1331.556352,1.859584,0.0,6.249,5.293,3.3022533,1205.858304,1.98656,0.0,7.837,6.827,3.455485,1333.649408,1.927168,0.0,7.267,6.458
1442962695000,7.6249582,1330.634752,0.616448,0.0,49.419,46.305,4.084526,1271.087104,0.008192,0.0,9.187,7.485,3.2594861,1330.782208,1.908736,0.0,6.601,6.133,2.6176076,1207.517184,2.572288,0.0,5.652,5.436,2.3762567,1332.359168,2.136064,0.0,6.387,6.002
1442962755000,8.3950809,1338.093568,3.053568,0.0,59.301,55.556,4.4143864,1275.518976,0.0,0.0,10.011,8.966,3.6609381,1343.062016,1.50528,0.0,8.598,7.184,2.5301165,1209.171968,0.864256,0.0,5.448,4.604,3.0543085,1339.375616,1.828864,0.0,7.739,6.333
1442962815000,7.7649072,1345.41312,3.043328,0.0,57.548,53.589,3.345662,1276.317696,0.032768,0.0,8.701,7.257,3.6684447,1338.687488,1.847296,0.0,8.862,7.727,3.0057773,1214.742528,2.03776,0.0,7.478,6.356,2.3861686,1336.692736,0.95232,0.0,5.708,4.197
1442962875000,5.8011611,1344.131072,1.910784,0.0,54.078,51.04,2.9188666,1274.146816,0.065536,0.0,9.41,8.037,1.7887866,1339.191296,1.824768,0.0,6.303,6.374,2.8452885,1213.014016,1.630208,0.0,6.969,5.661,2.3145247,1344.774144,3.198976,0.0,7.835,7.746
1442962936000,6.3153592,1347.702784,1.292288,0.0,62.143,57.981,3.0656134,1282.654208,0.0,0.0,11.902,10.085,2.9757602,1347.035136,2.224128,0.0,9.98,8.502,2.1753723,1211.518976,0.888832,0.006144,6.706,4.993,2.1384983,1346.011136,1.869824,0.0,6.059,5.339
1442962997000,6.2915604,1346.002944,1.335296,0.0,39.706,37.053,3.388593,1281.232896,0.0,0.0,7.36,5.785,2.4242015,1343.004672,1.185792,0.0,5.71,5.201,1.9378352,1211.727872,0.9216,0.004096,5.067,4.262,1.4956424,1344.139264,1.179648,0.0,4.587,4.106
1442963058000,5.4843345,1343.987712,0.950272,0.0,51.003,47.172,2.9132522,1279.1808,0.0,0.0,9.336,7.555,2.7407484,1339.777024,1.9456,0.0,7.696,6.898,1.9295387,1210.96192,1.134592,0.0,6.508,5.468,1.963433,1343.975424,1.861632,0.0,5.486,4.694
1442963119000,6.3797946,1342.509056,2.342912,0.0,42.317,39.78,2.4528978,1278.418944,0.0,0.0,7.613,6.154,2.9183735,1337.606144,1.122304,0.0,5.765,5.184,1.3865809,1202.479104,1.312768,0.0,5.228,4.676,1.8843789,1334.095872,1.744896,0.0,5.038,4.399
1442963180000,5.7983306,1338.732544,1.548288,0.0,36.497,34.126,6.5402994,1280.823296,0.032768,0.0,7.338,6.338,2.2965914,1335.525376,1.304576,0.0,5.605,4.59,1.3634829,1193.046016,0.827392,0.0,3.622,2.723,1.6923795,1337.700352,1.677312,0.0,3.657,3.655
1442963241000,5.392012,1336.295424,1.374208,0.0,48.912,45.961,3.2788511,1279.684608,0.032768,0.0,10.111,9.443,1.7254239,1338.032128,1.708032,0.0,5.424,4.908,1.8767615,1195.794432,1.46432,0.0,5.127,4.701,2.2761465,1335.873536,0.591872,0.014336,6.546,4.784
1442963302000,6.3546844,1331.093504,0.899072,0.008192,34.526,31.87,3.2247424,1281.6384,0.0,0.0,5.108,4.619,2.8760794,1336.582144,1.851392,0.01024,6.167,5.261,1.8223238,1203.879936,1.4848,0.0,3.173,3.292,2.4791979,1333.256192,1.232896,0.01024,4.993,4.892
1442963363000,6.9144723,1335.250944,1.470464,0.01024,49.529,46.793,4.060324,1292.251136,0.0,0.0,10.926,9.397,1.8888559,1335.201792,1.214464,0.01024,6.551,5.59,1.7603058,1206.976512,0.917504,0.0,4.493,3.717,2.5630885,1334.706176,1.30048,0.0,5.638,4.845
1442963423000,7.8518136,1334.6816,1.654784,0.006144,60.518,56.977,4.1506439,1290.285056,0.0,0.0,10.389,8.897,3.0683092,1337.950208,1.308672,0.014336,9.312,7.719,2.6329536,1207.103488,1.404928,0.0,7.108,6.054,2.3741179,1332.69504,1.902592,0.0,7.14,6.073
1442963484000,6.9749817,1330.95424,0.503808,0.01024,39.95,36.838,3.4185464,1290.846208,0.0,0.0,6.336,6.219,2.676592,1337.827328,1.908736,0.0,7.555,6.436,1.9478184,1206.263808,1.470464,0.0,3.406,3.825,2.4625941,1333.805056,1.591296,0.0,4.415,3.93
1442963544000,6.3528138,1323.347968,1.503232,0.01024,37.883,35.75,2.8696923,1292.587008,0.0,0.0,6.188,6.244,3.0352212,1336.832,2.6112,0.0,6.467,6.263,1.8120187,1208.594432,1.118208,0.0,3.715,3.795,2.2827457,1333.026816,0.874496,0.0,5.439,4.6
1442963605000,5.7333647,1320.722432,1.36192,0.0,47.705,44.95,2.6611416,1285.361664,0.1024,0.0,8.07,6.399,2.5590884,1331.539968,1.632256,0.0,6.807,5.797,1.6606222,1209.176064,1.333248,0.0,6.542,5.366,1.7207639,1339.531264,2.011136,0.0,5.84,5.489
1442963665000,5.7022583,1314.484224,1.14688,0.0,46.09,42.499,3.0325764,1279.87712,0.004096,0.0,8.222,7.083,2.4166291,1338.540032,2.428928,0.0,6.037,5.613,1.6936133,1207.226368,1.92512,0.0,5.238,5.148,2.0663489,1351.094272,1.6384,0.0,5.93,5.343
1442963726000,6.1678579,1312.755712,1.681408,0.0,53.026,49.269,3.488195,1277.775872,0.0,0.0,8.496,7.212,1.9601249,1334.935552,1.466368,0.0,7.601,5.899,2.2924274,1207.681024,1.570816,0.01024,8.105,6.462,2.9523025,1349.054464,2.332672,0.0,5.072,5.38
1442963786000,5.5428255,1309.847552,1.667072,0.0,56.128,52.626,2.9611303,1279.107072,0.008192,0.0,10.187,8.749,2.0051119,1338.605568,1.298432,0.0,6.831,6.048,1.2461471,1207.717888,0.858112,0.008192,5.242,4.43,2.8413031,1346.895872,2.701312,0.0,8.408,7.376
1442963847000,6.4222953,1313.411072,2.080768,0.0,58.218,54.221,2.7841612,1280.73728,0.032768,0.0,10.157,7.867,3.314721,1341.35808,1.531904,0.0,8.761,7.742,1.7774741,1210.486784,1.323008,0.004096,6.325,5.459,2.548772,1348.542464,2.230272,0.0,6.13,5.175
1442963907000,6.2398535,1307.60704,1.26976,0.0,44.76,41.763,3.264276,1282.469888,0.0,0.0,6.853,6.441,3.5330807,1337.688064,2.22208,0.0,8.771,7.305,1.9353655,1211.183104,1.521664,0.008192,3.602,3.431,1.8920829,1344.08192,0.94208,0.0,5.273,4.342
1442963968000,8.4219447,1309.466624,1.66912,0.0,54.899,52.21,3.9459404,1283.817472,0.004096,0.0,10.898,9.087,3.4901868,1334.878208,2.174976,0.0,8.993,7.573,2.7526521,1214.283776,1.77152,0.0,5.698,5.135,2.5864492,1343.655936,1.529856,0.0,5.877,4.934
1442964029000,5.1766612,1303.642112,1.357824,0.0,35.337,32.897,2.567966,1281.18784,0.0,0.0,5.459,5.353,1.5667897,1330.352128,1.185792,0.0,4.465,4.274,1.719921,1209.946112,1.503232,0.0,4.123,4.193,2.4155925,1342.377984,1.60768,0.0,4.755,3.903
1442964089000,6.026041,1306.80832,2.439168,0.0,40.988,38.635,2.4615273,1284.85376,0.0,0.0,6.406,5.543,2.7608998,1331.986432,2.103296,0.0,6.489,6.109,2.4841893,1215.299584,2.004992,0.0,5.205,4.588,2.5484252,1343.459328,0.710656,0.0,5.447,4.368
1442964149000,6.3207495,1303.20384,1.298432,0.0,34.19,31.959,2.8379458,1292.201984,0.008192,0.0,5.195,4.683,2.2394348,1328.582656,1.314816,0.0,5.914,4.931,2.309099,1213.550592,1.193984,0.0,4.233,4.375,3.3023854,1348.399104,2.004992,0.0,4.88,4.649
1442964210000,7.2372791,1310.466048,1.511424,0.0,49.411,46.065,3.5891526,1291.636736,0.0,0.0,9.004,7.575,3.4304417,1324.249088,2.271232,0.0,6.937,6.269,2.5251109,1216.733184,1.415168,0.0,4.807,4.467,2.5656138,1356.419072,1.5872,0.0,5.807,4.905
1442964271000,5.5424407,1308.688384,0.989184,0.0,37.226,34.919,2.0275885,1293.139968,0.0,0.0,6.915,5.636,1.3126923,1329.221632,1.181696,0.0,4.281,3.929,2.2865418,1217.51552,1.214464,0.0,5.75,5.386,1.9015548,1364.860928,1.368064,0.006144,5.7,4.729
1442964332000,5.9045374,1312.137216,1.396736,0.0,46.929,44.349,4.0129904,1299.116032,0.0,0.0,10.725,8.629,2.0783572,1335.033856,1.662976,0.012288,4.809,5.01,1.8857836,1219.66592,0.548864,0.0,6.552,4.729,1.889762,1360.34304,1.568768,0.008192,6.331,5.725
1442964393000,4.2676977,1312.694272,1.030144,0.0,34.777,32.321,1.7575407,1301.58592,0.0,0.0,6.44,5.916,1.7157973,1338.253312,1.345536,0.008192,5.45,4.377,0.9775046,1221.890048,0.65536,0.0,3.404,2.649,1.1627786,1360.023552,1.693696,0.0,5.524,4.97
1442964454000,5.7354713,1314.65216,2.349056,0.006144,43.565,41.198,2.3301816,1289.621504,0.0,0.0,8.111,6.501,2.7865111,1324.8512,1.490944,0.0,7.166,5.526,2.0736777,1214.99648,1.159168,0.0,4.924,4.983,2.2054622,1356.505088,1.808384,0.0,5.027,4.411
1442964514000,6.1238782,1309.5936,0.946176,0.01024,42.297,39.494,2.1122873,1285.988352,0.0,0.0,6.704,6.005,2.2003609,1330.663424,1.8944,0.0,5.429,5.371,2.3835428,1211.592704,1.519616,0.0,5.724,5.464,2.081993,1352.933376,1.968128,0.0,5.625,5.573
1442964574000,5.4571855,1310.461952,1.243136,0.008192,42.546,40.584,1.8887372,1284.702208,0.0,0.0,7.105,6.508,2.9339135,1336.434688,1.86368,0.0,7.664,6.653,1.2336476,1195.15136,0.67584,0.0,4.134,2.965,1.9125167,1352.347648,1.273856,0.0,6.107,5.093
1442964635000,7.5453477,1304.825856,1.705984,0.004096,59.76,55.91,3.8501285,1282.084864,0.004096,0.0,10.284,7.838,3.1711379,1350.660096,1.511424,0.0,8.428,7.351,3.0969106,1193.807872,2.091008,0.0,7.991,6.775,1.7494497,1343.627264,1.777664,0.0,8.176,6.492
